PopID,Year,CountType,FullPopEst,PopCategory,Total,Angler_harvest,Adult,Male,Clip_male,Unclip_male,Female,Clip_female,Unclip_female,Jacks,Clip_jacks,Unclip_jacks,Unk,Wild,lower95CI,upper95CI,SD,CI,Percent_Wild,Hatchery,Percent_Hatchery,Notes
mokelumnerivhatch.sthd,1991,Hatchery,,,20,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports/Procite #3474
mokelumnerivhatch.sthd,1992,Hatchery,,,29,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports/Procite #3474
mokelumnerivhatch.sthd,1993,Hatchery,,,108,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports/Procite #3474
mokelumnerivhatch.sthd,1994,Hatchery,,,83,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports/Procite #3474
mokelumnerivhatch.sthd,1995,Hatchery,,,25,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports/Procite #3474
mokelumnerivhatch.sthd,1996,Hatchery,,,39,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports/Procite #3474
mokelumnerivhatch.sthd,1997,Hatchery,,,46,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports
mokelumnerivhatch.sthd,1998,Hatchery,,,5,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports
mokelumnerivhatch.sthd,1999,Hatchery,,,0,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports
mokelumnerivhatch.sthd,2000,Hatchery,,,32,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports
mokelumnerivhatch.sthd,2001,Hatchery,,,32,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports
mokelumnerivhatch.sthd,2002,Hatchery,,,43,,,,,,,,,,,,,,,,,,,,,Data from Mokelumne River Hatchery annual reports
mokelumnerivhatch.sthd,2003,Hatchery,,,44,,39,19,,,20,,,5,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (1) and females (4)"
mokelumnerivhatch.sthd,2004,Hatchery,,,62,,58,29,,,29,,,4,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (2) and females (2)"
mokelumnerivhatch.sthd,2005,Hatchery,,,60,,47,22,,,25,,,13,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (7) and females (6)"
mokelumnerivhatch.sthd,2006,Hatchery,,,189,,140,79,,,61,,,49,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (34) and females (15)"
mokelumnerivhatch.sthd,2007,Hatchery,,,412,,245,132,,,113,,,167,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (104) and females (63)"
mokelumnerivhatch.sthd,2008,Hatchery,,,344,,234,135,,,99,,,110,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (67) and females (43)"
mokelumnerivhatch.sthd,2009,Hatchery,,,309,,201,119,,,82,,,108,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (60) and females (48)"
mokelumnerivhatch.sthd,2010,Hatchery,,,64,,51,28,,,23,,,13,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (11) and females (2); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2011,Hatchery,,,335,,229,120,,,109,,,106,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (72) and females (34); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2012,Hatchery,,,306,,246,137,,,109,,,60,,,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (33) and females (27); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2013,Hatchery,,,215,,131,70,69,1,61,59,2,84,84,0,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (46) and females (38); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2014,Hatchery,,,279,,226,144,137,7,82,74,8,53,51,2,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (45) and females (8); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2015,Hatchery,,,246,,136,71,70,1,65,62,3,110,110,0,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (56) and females (54); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2016,Hatchery,,,93,,64,32,29,3,32,25,7,29,29,0,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (16) and females (13); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2017,Hatchery,,,1121,,719,370,364,6,349,347,2,402,402,0,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (176) and females (226); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2018,Hatchery,,,1275,,629,337,328,9,292,286,6,646,645,1,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (340) and females (306); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2019,Hatchery,,,786,,253,111,108,3,142,138,4,533,533,0,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (312) and females (221); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
mokelumnerivhatch.sthd,2020,Hatchery,,,1050,,521,273,268,5,248,248,0,529,529,0,,,,,,,,,,"Updated count on 16Jun2020 (KP) based on newly compiled dataset from Robyn Bilski (CDFW) sent to RJ and KP in May 2020; Total includes adults (>16"" TL) and jacks (<16"" TL); Jacks total includes males (254) and females (275); Note:  replaces previous data from 7/2015 phone call with hatchery managers"
natomasdrain.chin.fall,1963,Unknown,N,,460,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
natomasdrain.chin.fall,1964,Unknown,N,,1000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
natomasdrain.chin.fall,1965,Unknown,N,,200,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
natomasdrain.chin.fall,1968,Unknown,N,,100,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
navarroriv.chin.fall,2009,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.chin.fall,2010,fish/redd estimate,Y,independent,10,,,,,,,,,,,,,10,0,25,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.chin.fall,2011,fish/redd estimate,Y,independent,10,,,,,,,,,,,,,10,0,173,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.chin.fall,2012,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.chin.fall,2013,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.chin.fall,2014,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.chin.fall,2015,fish/redd estimate,Y,Independent,0,,,,,,,,,,,,,0,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20); corrected from Holloway et al. 2016
navarroriv.chin.fall,2016,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
navarroriv.chin.fall,2017,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
navarroriv.chin.fall,2018,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
navarroriv.chin.fall,2019,no data available,N,independent,0,,,,,,,,,,,,,,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20); no surveys conducted this year
navarroriv.coho,2009,fish/redd estimate,Y,independent,70,,,,,,,,,,,,,70,18,124,,,,,,Data from Gallagher & Wright 2009/ProCite 5840
navarroriv.coho,2010,fish/redd estimate,Y,independent,452,,,,,,,,,,,,,452,159,790,,,,,,Data from Gallagher & Wright 2011/ProCite 5843
navarroriv.coho,2011,fish/redd estimate,Y,independent,420,,,,,,,,,,,,,420,0,1920,,,,,,Data from Gallagher & Wright 2012/Procite 5841
navarroriv.coho,2012,fish/redd estimate,Y,independent,244,,,,,,,,,,,,,244,85,450,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
navarroriv.coho,2013,fish/redd estimate,Y,independent,354,,,,,,,,,,,,,354,110,660,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
navarroriv.coho,2014,fish/redd estimate,Y,independent,0,,,,,,,,,,,,,0,,,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
navarroriv.coho,2015,fish/redd estimate,Y,Independent,423,,,,,,,,,,,,,423,189,908,,,,,,
navarroriv.coho,2016,fish/redd estimate,Y,Independent,178,,,,,,,,,,,,,178,12,521,,,,,,
navarroriv.coho,2017,fish/redd estimate,Y,Independent,313,,,,,,,,,,,,,313,275,384,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
navarroriv.coho,2018,fish/redd estimate,Y,Independent,572,,,,,,,,,,,,,572,257,1420,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
navarroriv.coho,2019,no data available,N,independent,0,,,,,,,,,,,,,,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
navarroriv.sthd.win,2009,fish/redd estimate,Y,independent,186,,,,,,,,,,,,,186,60,316,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.sthd.win,2010,fish/redd estimate,Y,independent,102,,,,,,,,,,,,,102,8,222,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.sthd.win,2011,fish/redd estimate,Y,independent,290,,,,,,,,,,,,,290,34,1792,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.sthd.win,2012,fish/redd estimate,Y,independent,401,,,,,,,,,,,,,401,164,743,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.sthd.win,2013,fish/redd estimate,Y,independent,438,,,,,,,,,,,,,438,303,583,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.sthd.win,2014,fish/redd estimate,Y,independent,781,,,,,,,,,,,,,781,,,,,,,,Data from Holloway et al. 2016/ProCite 6252; unclear why no CI
navarroriv.sthd.win,2015,fish/redd estimate,Y,independent,484,,,,,,,,,,,,,484,182,1680,,,,,,Data from Holloway et al. 2016/ProCite 6252
navarroriv.sthd.win,2016,fish/redd estimate,Y,independent,239,,,,,,,,,,,,,239,12,627,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/23/19.
navarroriv.sthd.win,2017,fish/redd estimate,Y,independent,190,,,,,,,,,,,,,190,152,259,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/19/19.
navarroriv.sthd.win,2018,fish/redd estimate,Y,independent,883,,,,,,,,,,,,,883,630,1613,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/19/19.
navarroriv.sthd.win,2019,no data available,N,,0,,,,,,,,,,,,,,,,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
nfnavarrolcs.coho,2013,AUC,N,independent_partial,140,,,,,,,,,,,,,140,132,50,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
nfnavarrolcs.coho,2014,AUC,N,independent_partial,0,,,,,,,,,,,,,0,,,,,,,,Data from Holloway et al. 2014 (draft); Gallagher et al. 2014
nfnavarroriv.coho,2015,AUC,N,Independent_partial,124,,,,,,,,,,,,,124,116,133,,,,,,
nfnavarroriv.coho,2016,AUC,N,Independent_partial,217,,,,,,,,,,,,,217,204,234,,,,,,
nfnavarroriv.coho,2017,AUC,N,Independent_partial,291,,,,,,,,,,,,,291,272,312,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
nfnavarroriv.coho,2018,AUC,N,Independent_partial,229,,,,,,,,,,,,,229,215,246,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
nfnavarroriv.coho,2019,AUC,N,independent_partial,798,,,,,,,,,,,,,798,747,857,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
nfnavarroriv.sthd.win,2013,AUC,Y,independent_partial,251,,,,,,,,,,,,,251,235,266,,,,,,Data from Holloway et al. 2016/ProCite 6252
nfnavarroriv.sthd.win,2014,AUC,Y,independent_partial,466,,,,,,,,,,,,,466,278,1284,,,,,,Data from Holloway et al. 2016/ProCite 6252
nfnavarroriv.sthd.win,2015,AUC,Y,independent_partial,286,,,,,,,,,,,,,286,236,362,,,,,,Data from Holloway et al. 2016/ProCite 6252
nfnavarroriv.sthd.win,2016,AUC,N,independent_partial,185,,,,,,,,,,,,,185,153,233,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/23/19.
nfnavarroriv.sthd.win,2017,AUC,N,independent_partial,183,,,,,,,,,,,,,183,151,231,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/19/19.
nfnavarroriv.sthd.win,2018,AUC,N,independent_partial,726,,,,,,,,,,,,,726,600,918,,,,,,Shaun Thompson (CDFW) email to Spence dated 4/19/19.
nfnavarroriv.sthd.win,2019,AUC,N,indepenvdent_partial,234,,,,,,,,,,,,,234,194,297,,,,,,Shaun Thompson (CDFW) pers. comm. (email dated 1/13/20)
nimbushatch.chin.fall,1955,Hatchery,N,,8000,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1956,Hatchery,N,,1537,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1957,Hatchery,N,,875,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1958,Hatchery,N,,9571,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1959,Hatchery,N,,13243,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1960,Hatchery,N,,29166,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1961,Hatchery,N,,14309,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1962,Hatchery,N,,12653,,,,,,,,,3342,,,,,,,,,,,,Data from GrandTab; original data source  Menchen 1963 / Procite Rec 4153.  Jacks are included in Total count.
nimbushatch.chin.fall,1963,Hatchery,N,,3211,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1964,Hatchery,N,,20671,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1965,Hatchery,N,,13569,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1966,Hatchery,N,,8096,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1967,Hatchery,N,,5147,,4416,,,,,,,731,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1968,Hatchery,N,,5233,,4056,,,,,,,1177,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1969,Hatchery,N,,3065,,,,,,,,,,,,,,,,,,,,,Data from GrandTab; original data source  Menchen 1970 / Procite Rec 4154
nimbushatch.chin.fall,1970,Hatchery,N,,8629,,7861,,,,,,,768,,,,,,,,,,,,Data from GrandTab; Menchen 1971/Procite Rec 4155; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1971,Hatchery,N,,10110,,8705,,,,,,,1405,,,,,,,,,,,,Data from GrandTab; Taylor 1972/Procite Rec 4156; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1972,Hatchery,N,,7042,,5401,,,,,,,1641,,,,,,,,,,,,Data from GrandTab; Taylor 1973/Procite Rec 4157; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1973,Hatchery,N,,12535,,10855,,,,,,,1680,,,,,,,,,,,,Data from GrandTab; Taylor 1974/Procite Rec 4158; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1974,Hatchery,N,,8200,,7528,,,,,,,672,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1975,Hatchery,N,,7412,,6567,,,,,,,845,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1976,Hatchery,N,,5215,,4323,,,,,,,892,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1977,Hatchery,N,,6868,,6367,,,,,,,501,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1978,Hatchery,N,,8162,,6113,,,,,,,2049,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1979,Hatchery,N,,10351,,7246,,,,,,,3105,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1980,Hatchery,N,,15543,,13507,,,,,,,2036,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1981,Hatchery,N,,20593,,17792,,,,,,,2801,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1982,Hatchery,N,,10898,,8326,,,,,,,2572,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1983,Hatchery,N,,8900,,6435,,,,,,,2465,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1984,Hatchery,N,,12249,,10301,,,,,,,1948,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1985,Hatchery,N,,9093,,7784,,,,,,,1309,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1986,Hatchery,N,,5695,,4784,,,,,,,911,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1987,Hatchery,N,,6258,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1988,Hatchery,N,,8625,,7961,,,,,,,664,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1989,Hatchery,N,,9741,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1990,Hatchery,N,,4850,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1991,Hatchery,N,,7128,,6772,,,,,,,356,,,,,,,,,,,,Data from GrandTab; Adult/Jacks data from Mills and Fisher 1994/Procite Rec 2292
nimbushatch.chin.fall,1992,Hatchery,N,,6456,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1993,Hatchery,N,,10656,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1994,Hatchery,N,,8567,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1995,Hatchery,N,,6498,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1996,Hatchery,N,,7651,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1997,Hatchery,N,,5650,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1998,Hatchery,N,,11788,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,1999,Hatchery,N,,9760,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,2000,Hatchery,N,,11160,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,2001,Hatchery,N,,11750,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,2002,Hatchery,N,,9817,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,2003,Hatchery,N,,14887,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.chin.fall,2004,Hatchery,N,,26400,,,,,,,,,,,,,,,,,,,,,Data from GrandTab
nimbushatch.sthd,1963,Hatchery,,,2154,,,1226,,,915,,,,,,,,,,,,,,,"Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473; According to Lee and Chilton 2007/Procite Rec #5423, there was a mathematical error in daily fish count totals in the Annual Report"
nimbushatch.sthd,1964,Hatchery,,,1216,,,472,,,744,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1965,Hatchery,,,780,,,502,,,276,,,,,,,,,,,,,,,"Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473; According to Lee and Chilton 2007/Procite Rec #5423, there was a mathematical error in daily fish count totals in the Annual Report"
nimbushatch.sthd,1966,Hatchery,,,874,,,374,,,500,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1967,Hatchery,,,642,,,370,,,272,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1968,Hatchery,,,1183,,,576,,,607,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Lee and Chilton/Procite Rec #5423
nimbushatch.sthd,1969,Hatchery,,,3066,,,1617,,,1449,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1970,Hatchery,,,1734,,,1088,,,646,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1971,Hatchery,,,3033,,,1547,,,1486,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1972,Hatchery,,,2861,,,1148,,,1108,,,,,,,,,,,,,,,"Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473; According to Lee and Chilton 2007/Procite Rec #5423, daily fish count does not agree with summary number in Annual Report"
nimbushatch.sthd,1973,Hatchery,,,2986,,,1220,,,1286,,,,,,,,,,,,,,,"Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473; According to Lee and Chilton 2007/Procite Rec #5423, daily fish count does not agree with summary number in Annual Report"
nimbushatch.sthd,1974,Hatchery,,,3237,,,1935,,,1302,,,,,,,,,,,,,,,Data from Lee and Chilton 2007/Procite Rec #5423
nimbushatch.sthd,1975,Hatchery,,,2295,,,1176,,,1119,,,,,,,,,,,,,,,Data from Lee and Chilton 2007/Procite Rec #5423
nimbushatch.sthd,1976,Hatchery,,,3181,,,1538,,,1643,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1977,Hatchery,,,1307,,,592,,,715,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1978,Hatchery,,,619,,,377,,,242,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1979,Hatchery,,,680,,,333,,,347,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1980,Hatchery,,,1310,,,729,,,581,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1981,Hatchery,,,836,,,494,,,342,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
nimbushatch.sthd,1982,Hatchery,,,3808,,,1684,,,1506,,,,,,,,,,,,,,,Data from Lee and Chilton 2007/Procite Rec #5423; Includes 618 fish which may or may not have been released or spawned.
nimbushatch.sthd,1983,Hatchery,,,1003,,,570,,,433,,,,,,,,,,,,,,,Data from Anonymous 1990/Procite Rec #5406; Male/Female data from Nimbus Hatchery reports/Procite Rec #3473
